resultId,raceId,driverId,constructorId,number,grid,position,positionText,FinishPos,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Driver,Team,year,GP_long,QualifyingPosition,GP,GapToPole,PitstopCount,AvgPitstopTime,AvgPoints,AvgFinishPos,MomentumPoints,MomentumFinish,CumulativePitstopCount,CumulativeAvgPitstopTime,Experience,OvertakeDifficulty,AvgAbsPaceScore_Combination_Dry,AvgAbsPaceScore_Slow Corners_Dry,AvgAbsPaceScore_Straights_Dry,AvgRelPaceScore_Combination_Dry,AvgRelPaceScore_Slow Corners_Dry,AvgRelPaceScore_Straights_Dry,AvgPitDur,PitCount,RacesEntered,AvgAbsPaceScore_Combination_Wet,AvgAbsPaceScore_Fast Corners_Dry,AvgAbsPaceScore_Fast Corners_Wet,AvgAbsPaceScore_Slow Corners_Wet,AvgAbsPaceScore_Straights_Wet,AvgRelPaceScore_Combination_Wet,AvgRelPaceScore_Fast Corners_Dry,AvgRelPaceScore_Fast Corners_Wet,AvgRelPaceScore_Slow Corners_Wet,AvgRelPaceScore_Straights_Wet,Team_enc,Model2023_Pred,PredictedScore,PredictedPosition,ActualTopN,PredTopN,AbsError
26681,1140,815,9,11,18,17,17,17,0.0,70,\N,\N,70,2,1:19.209,195.614,11,PER,Red Bull,2024,Mexico City Grand Prix,18.0,Mexico,0.46699999999999875,3.0,23.941333333333333,5.697841726618705,9.23021582733813,2.3333333333333335,11.333333333333334,1.8992805755395683,64.44513621103118,250,1.0,0.3054045983229905,0.14200134708419315,0.139165667550658,0.9989057495378125,1.0071406702960681,0.9974170619891881,24.4739625,80.0,250,-0.2291259018985144,0.1453100230428658,0.01652129898454041,0.10549879919184474,0.17254237389713525,0.9910274920176392,1.0312823175576684,0.995767798601154,0.9881921436912336,0.9797955035743361,0,-2.573895668734754,-2.0311210678240608,16.0,False,False,1.0
26672,1140,857,1,81,17,8,8,8,4.0,71,+1:04.928,6120728,65,5,1:20.064,193.525,1,PIA,McLaren,2024,Mexico City Grand Prix,17.0,Mexico,1.7220000000000084,1.0,21.825,7.7317073170731705,7.975609756097561,16.666666666666668,3.0,1.8048780487804879,149.82354552845527,22,1.0,0.3592449105968587,0.23279944427242227,0.22209624974840678,0.9970440059890455,1.0070964436958183,0.996081327462145,24.186030303030304,66.0,22,0.14310880040041038,0.2559980606382806,0.32449182653665987,0.2941296856816233,0.38564206251180183,1.000501052847105,1.0368191251327126,0.9968951274524662,1.0117457628184034,1.0037317203651697,0,-0.30179861494885185,-1.2570680579062148,11.0,False,False,3.0
26669,1140,847,131,63,5,5,5,5,10.0,71,+48.536,6104336,63,11,1:20.731,191.926,1,RUS,Mercedes,2024,Mexico City Grand Prix,5.0,Mexico,0.48099999999999454,1.0,22.462,4.837398373983739,10.804878048780488,11.666666666666666,4.333333333333333,1.853658536585366,102.15682038327526,103,1.0,0.382346845399553,0.11303799312439089,0.24901285495618178,1.0057021503766685,1.0141257085847515,1.001446439912684,24.249901408450704,71.0,103,0.18741245494686054,0.15657211971352228,0.2697613797578969,0.2697887804944808,0.3339807596583468,1.0057993655876512,1.0415126768095524,1.0024517665821258,1.0278000911566105,1.0052842604008336,0,-0.2938608638866429,0.5379117077944904,5.0,False,False,0.0
26665,1140,832,6,55,1,1,1,1,25.0,71,1:40:55.800,6055800,62,7,1:20.137,193.348,1,SAI,Ferrari,2024,Mexico City Grand Prix,1.0,Mexico,0.07099999999999795,1.0,22.249,5.603448275862069,9.364532019704434,8.0,9.0,1.6650246305418719,93.49628234811166,180,1.0,0.41936838257554765,0.264113701374098,0.262480654369985,1.0012857885093498,1.011240991095737,0.9982543751258389,23.330793650793648,63.0,180,0.008841076185447895,0.14945016115071832,0.10998380696188888,0.291565487840872,0.15687057008125324,1.0010347574040845,1.0460210317351353,1.001027369580132,1.0261221925486272,1.0147261587433227,0,1.9445839529175606,1.1751658515784804,2.0,True,True,1.0
26675,1140,840,117,18,14,11,11,11,0.0,70,\N,\N,55,16,1:21.311,190.557,11,STR,Aston Martin,2024,Mexico City Grand Prix,14.0,Mexico,1.418999999999997,1.0,22.592,1.7546012269938651,12.276073619631902,0.0,16.0,1.7852760736196318,89.82592002629274,143,1.0,-0.06265791261153547,-0.14101688458570227,-0.11443292948487718,1.0032468849868443,1.0100824051195205,1.0002279006778503,23.7913698630137,73.0,143,-0.05103623264848587,-0.14508941823420715,-0.1904878178133381,-0.06102660020737815,-0.21093068135434903,1.0023695631604532,1.0384935788495118,0.998466676371394,1.025337208062059,1.0022426602939396,0,-3.9200239434772026,-2.2862092754976278,20.0,False,False,9.0
26684,1140,852,215,22,11,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,TSU,RB F1 Team,2024,Mexico City Grand Prix,11.0,Mexico,1.2540000000000049,0.0,0.0,0.9294117647058824,13.6,0.0,15.333333333333334,1.8941176470588235,139.33889549019608,63,1.0,-0.23819255021538965,-0.12894971891778906,-0.2522511406302095,1.004687395980127,1.0163599716737695,1.002751598327207,24.083089552238807,67.0,63,0.006786099641103136,-0.1711599752837986,-0.3030480998419867,-0.1624485379305354,-0.3440037584281231,0.99952118178063,1.0183304183639972,0.9953542865713115,1.0180439741050225,0.9952736304701574,0,-4.769218984731615,-1.7348438021298311,14.0,False,False,6.0
26670,1140,830,9,1,2,6,6,6,8.0,71,+59.558,6115358,53,13,1:20.872,191.591,1,VER,Red Bull,2024,Mexico City Grand Prix,2.0,Mexico,0.29599999999999227,1.0,43.73,11.017175572519085,7.526717557251908,14.333333333333334,3.3333333333333335,1.8969465648854962,61.44220337150127,185,1.0,0.5210084665235938,0.2887783813381329,0.2920930586673856,1.0080394445031036,1.0220714167403373,1.0056721296488178,23.347944444444444,72.0,185,0.13050124160132137,0.21633262243298143,0.4191410105919677,0.21575826819485663,0.3080239481210795,1.0118377038961897,1.0525385650521926,1.006248745419215,1.0563373503020317,1.0350063380616232,0,1.9405483355308937,1.446467466009071,1.0,False,True,5.0
26679,1140,855,15,24,19,15,15,15,0.0,70,\N,\N,56,17,1:21.553,189.991,11,ZHO,Sauber,2024,Mexico City Grand Prix,20.0,Mexico,2.174999999999997,1.0,22.935,0.19047619047619047,14.793650793650794,0.0,16.0,1.9523809523809523,90.50000740740741,44,1.0,-0.4621532580847539,-0.22442399265261323,-0.42306294060625954,0.9991669199483171,1.0094821602482231,0.9973913030790019,25.411253164556964,79.0,44,-0.569301581607995,-0.3049992338765734,-0.3746928852467289,-0.34729287142341037,-0.09733051991762126,0.988872111522316,1.0187722722755919,0.9979182579367315,1.0167846385239514,1.0107120424313583,0,-4.911565357213723,-2.150972614277395,19.0,False,False,4.0
26702,1141,848,3,23,7,\N,W,18,0.0,0,\N,\N,\N,0,\N,\N,54,ALB,Williams,2024,São Paulo Grand Prix,7.0,Brazil,2.906000000000006,0.0,0.0,1.6462585034013606,12.986394557823129,0.0,18.333333333333332,1.1972789115646258,54.19296519274376,81,0.0,-0.2418920514433444,-0.18802907396496782,-0.17703115567257566,1.0064831948480912,1.0099483384572991,1.0044594304082535,25.624492753623187,69.0,81,-0.02817627156606065,-0.1280965769066928,0.009888538978791576,-0.07173516610756812,-0.2699249278189998,0.9980487105714249,1.0238827633593337,1.0080732907421246,1.0286224239025172,1.0367440896539428,0,-4.232879341453856,-0.5818041266010628,11.0,False,False,7.0
26698,1141,4,117,14,9,14,14,14,0.0,69,+1:18.049,7692479,59,12,1:22.293,188.502,1,ALO,Aston Martin,2024,São Paulo Grand Prix,9.0,Brazil,1.179000000000002,2.0,723.9895,5.8025,8.475,1.3333333333333333,13.0,1.1625,47.096450958333335,377,0.0,-0.12084571702556683,-0.11724697160409465,-0.05349106192922379,1.00222217412868,1.0133171064450741,1.0022146972551198,24.5993698630137,73.0,377,-0.1105670782555098,-0.08780261703280966,-0.16389919952136367,-0.16572553758086947,-0.05662630868881995,0.9987534896657841,1.043546758889546,1.0037149307573632,1.022343177055597,1.0139953022929966,0,-3.461550105335512,-0.6716273659172135,12.0,False,False,2.0
26696,1141,860,210,50,15,12,12,12,0.0,69,+57.085,7671515,64,13,1:22.494,188.042,1,BEA,Haas F1 Team,2024,São Paulo Grand Prix,17.0,Brazil,23.295,2.0,730.246,3.5,8.5,3.5,8.5,1.0,21.866500000000002,0,0.0,-0.12105806313893212,-0.08279330417673499,0.20068916418630064,0.9996110404008306,0.9965007191030463,0.9993155412251001,21.866500000000002,2.0,0,0.0,0.0349563351109851,0.0,0.0,0.0,0.0,0.9986180590905076,0.0,0.0,0.0,0,-2.8629881715673178,-1.9563953065910393,16.0,False,False,4.0
26697,1141,822,15,77,11,13,13,13,0.0,69,+1:03.588,7678018,67,14,1:22.877,187.173,1,BOT,Sauber,2024,São Paulo Grand Prix,11.0,Brazil,0.5349999999999966,1.0,1422.094,7.3580246913580245,8.868312757201647,0.0,15.666666666666666,1.8353909465020577,81.90835205761317,218,0.0,-0.44398033509940954,-0.1807239302990403,-0.38184748801888707,1.0042540691465855,1.0123594108590874,1.0031882000173071,25.511569444444447,72.0,218,-0.1895197002504313,-0.2782353375770468,-0.24370982999913246,-0.28888188170398316,-0.20620185715484268,1.012307732670345,1.0413356362074653,1.0057578773283375,1.0275185654051657,1.0161112673998869,0,-3.6410060293682234,-0.43132149892478217,10.0,False,False,3.0
26701,1141,861,3,43,16,\N,R,17,0.0,30,\N,\N,21,18,1:24.296,184.022,3,COL,Williams,2024,São Paulo Grand Prix,18.0,Brazil,23.336,2.0,25.263,1.0,10.6,0.3333333333333333,11.0,1.0,24.6762,0,0.0,-0.2504343936069292,-0.04889650749227573,-0.062372942046692754,0.9972385574075395,1.027535427198849,1.0018508483067083,24.6762,5.0,0,0.0,-0.08492573400484008,0.0,0.0,0.0,0.0,1.0039139776221946,0.0,0.0,0.0,0,-4.584340302375083,-2.208686657166742,20.0,False,False,3.0
26687,1141,842,214,10,13,3,3,3,15.0,69,+22.532,7636962,66,5,1:21.645,189.998,1,GAS,Alpine F1 Team,2024,São Paulo Grand Prix,15.0,Brazil,0.8430000000000035,1.0,1407.586,2.6333333333333333,11.326666666666666,0.3333333333333333,13.0,1.6533333333333333,99.51327155555556,130,0.0,-0.36743345754723394,-0.10247506578054769,-0.08121597891148723,1.0024274282755048,1.0137608940207532,1.004175156272065,24.72114705882353,68.0,130,0.03154926124929086,-0.10311299245485635,-0.05001372917326965,-0.10157499528446758,-0.11294348600278428,0.9946252607740604,1.040055632007322,1.0031452411520532,1.026262357397523,1.0121879381289576,0,-4.026980025412372,-0.30845072528813244,7.0,True,False,4.0
26694,1141,1,131,44,14,10,10,10,1.0,69,+50.753,7665183,69,9,1:22.041,189.081,1,HAM,Mercedes,2024,São Paulo Grand Prix,16.0,Brazil,0.0,2.0,725.454,13.606534090909092,4.997159090909091,6.666666666666667,10.0,1.5568181818181819,57.270476657196966,332,0.0,0.33390743175689613,0.10518493569349976,0.25890181015187236,1.0004812147177458,1.0122577026157016,1.0035093478985668,23.589928571428572,70.0,332,0.013062109087345498,0.1830960476941419,0.08914641886282705,0.19315171889595603,0.5403226392984859,0.9958299967335944,1.0418986807936692,0.9997225087582905,1.0197017923802993,1.0068145525148764,0,-0.9752717839867782,-2.0012208839771835,18.0,False,False,8.0
26704,1141,807,210,27,17,\N,D,20,0.0,0,\N,\N,21,16,1:23.764,185.191,2,HUL,Haas F1 Team,2024,São Paulo Grand Prix,19.0,Brazil,2.6129999999999995,3.0,37.647666666666666,2.4557522123893807,11.9070796460177,2.6666666666666665,8.666666666666666,1.6725663716814159,46.41711128318584,203,0.0,-0.11369220864636374,-0.05059918510982009,-0.058976041908624835,1.0070293340734526,1.01666724240905,1.0012615126339175,25.62152564102564,78.0,203,-0.2647485037454322,-0.03316451686621075,-0.1067484600322906,-0.048213298294545855,-0.27963252536257005,0.9962027716191998,1.0390688198863396,1.006539848113508,1.0224953156424335,1.0032049604984907,0,-4.440420087042923,-2.0522609063981267,19.0,False,False,1.0
26693,1141,859,215,30,5,9,9,9,2.0,69,+50.452,7664882,67,10,1:22.123,188.892,1,LAW,RB F1 Team,2024,São Paulo Grand Prix,5.0,Brazil,16.55000000000001,2.0,725.4445,0.5714285714285714,12.285714285714286,0.6666666666666666,14.0,2.5714285714285716,74.94352040816327,0,0.0,0.0,-0.024649416572872788,0.038218051232265224,0.0,1.002402520247036,1.005780315914817,26.671764705882353,17.0,0,0.0,0.0007349693815877214,-0.061217975776794296,-0.0002143017959418798,0.0,0.0,1.0122688870757972,1.0121909113877616,1.0044360804081336,0.0,0,-2.040537352543008,-0.3681874252741517,9.0,False,False,0.0
26689,1141,844,6,16,6,5,5,5,10.0,69,+30.177,7644607,60,4,1:21.631,190.030,1,LEC,Ferrari,2024,São Paulo Grand Prix,6.0,Brazil,1.0260000000000105,2.0,722.4165,9.020689655172413,7.6689655172413795,17.0,3.0,1.6344827586206896,90.82076333333332,103,0.0,0.38894549579017573,0.2639499281925585,0.3391204848105427,1.0019078666112484,1.0118621541308568,1.0041910455175667,24.39786153846154,65.0,103,0.008313447072710959,0.2456270066350259,0.03939909775381195,0.3179081042975378,0.2607516011939893,1.0009865266787574,1.035875809976766,1.0009936366776304,1.0028427842944967,0.9945160582822038,0,1.8805344583081467,-0.12555600331194267,4.0,False,False,1.0
26690,1141,846,1,4,1,6,6,6,8.0,69,+31.372,7645802,67,2,1:21.517,190.296,1,NOR,McLaren,2024,São Paulo Grand Prix,1.0,Brazil,1.0460000000000065,2.0,720.0635,7.306451612903226,7.919354838709677,18.333333333333332,2.3333333333333335,1.8225806451612903,116.84834045698925,103,0.0,0.43473339581558496,0.2716643012721871,0.25849551447581154,1.0054988427747078,1.0158464473076518,1.0057554203445884,24.659453333333335,75.0,103,0.15927091322214848,0.3036547405408212,0.4763548744361554,0.4457858938348497,0.31182552676962694,1.001497074121637,1.0383398082324278,1.0056268468777951,1.031176974205834,1.0078609079874083,0,3.70212823907702,0.539320202011626,2.0,False,True,4.0
26686,1141,839,214,31,4,2,2,2,18.0,69,+19.477,7633907,64,7,1:21.771,189.705,1,OCO,Alpine F1 Team,2024,São Paulo Grand Prix,4.0,Brazil,1.2549999999999955,1.0,1408.695,2.758169934640523,11.18954248366013,0.0,14.666666666666666,1.6013071895424837,97.90293986928104,124,0.0,-0.5320717901451189,-0.17692823074550398,-0.22703098198162447,1.0055822435731119,1.0124008785995464,1.001729323506863,24.618478260869566,69.0,124,0.22852154002007188,-0.1340001337472488,0.13324216706072148,-0.2888809443933278,-0.2254178879005578,1.0064937889938068,1.0394525005608914,0.9988640150615815,1.021710608505755,1.0046695640338106,0,-2.9703650076090344,-0.1488406879377045,6.0,True,False,4.0
26695,1141,815,9,11,12,11,11,11,0.0,69,+51.531,7665961,67,11,1:22.143,188.846,1,PER,Red Bull,2024,São Paulo Grand Prix,13.0,Brazil,0.5490000000000066,2.0,725.9535,5.67741935483871,9.258064516129032,2.3333333333333335,11.333333333333334,1.903225806451613,64.29996129032259,250,0.0,0.3054045983229905,0.11837925009765952,0.0830103152922163,0.9989057495378125,1.0059223170034404,0.997003177764488,24.454710843373494,83.0,250,-0.2291259018985144,0.12243326537651347,0.01652129898454041,0.10549879919184474,0.17254237389713525,0.9910274920176392,1.027829525063484,0.995767798601154,0.9881921436912336,0.9797955035743361,0,-2.110025937534852,-1.991743732382648,17.0,False,False,6.0
26692,1141,857,1,81,8,8,8,8,4.0,69,+44.943,7659373,69,3,1:21.532,190.261,1,PIA,McLaren,2024,São Paulo Grand Prix,8.0,Brazil,2.396000000000001,2.0,723.16,7.642857142857143,7.976190476190476,9.666666666666666,5.333333333333333,1.7857142857142858,146.77596111111112,22,0.0,0.3592449105968587,0.22652515443004048,0.21196125020502624,0.9970440059890455,1.0070475936700027,0.9982409493824584,24.15079104477612,67.0,22,0.14310880040041038,0.24251203376231653,0.32449182653665987,0.2941296856816233,0.38564206251180183,1.000501052847105,1.033522615994373,0.9968951274524662,1.0117457628184034,1.0037317203651697,0,0.45628239581885555,-0.12827564595244284,5.0,False,False,3.0
26688,1141,847,131,63,2,4,4,4,12.0,69,+23.265,7637695,66,6,1:21.645,189.998,1,RUS,Mercedes,2024,São Paulo Grand Prix,2.0,Brazil,2.0190000000000055,2.0,720.768,4.879032258064516,10.758064516129032,10.0,5.0,1.846774193548387,101.514120218894,103,0.0,0.382346845399553,0.11135174836190001,0.23063712023500801,1.0057021503766685,1.013613837682563,1.001374404916277,24.225069444444443,72.0,103,0.18741245494686054,0.15753842471353233,0.2697613797578969,0.2697887804944808,0.3339807596583468,1.0057993655876512,1.0380687568044595,1.0024517665821258,1.0278000911566105,1.0052842604008336,0,1.5576925554886605,0.6442477513376162,1.0,False,True,3.0
26700,1141,832,6,55,0,\N,R,16,0.0,38,\N,\N,19,17,1:24.201,184.230,3,SAI,Ferrari,2024,São Paulo Grand Prix,14.0,Brazil,0.8919999999999959,2.0,725.2895,5.698529411764706,9.323529411764707,16.333333333333332,3.3333333333333335,1.661764705882353,93.14703096405229,180,0.0,0.41936838257554765,0.2603113046791388,0.2493180939398052,1.0012857885093498,1.0114848736377378,1.0002747000206196,23.313890625,64.0,180,0.008841076185447895,0.1599976915417023,0.10998380696188888,0.291565487840872,0.15687057008125324,1.0010347574040845,1.0420472448510858,1.001027369580132,1.0261221925486272,1.0147261587433227,0,-0.35661493569573544,-1.900217105763117,15.0,False,False,1.0
26703,1141,840,117,18,10,\N,W,19,0.0,0,\N,\N,\N,0,\N,\N,54,STR,Aston Martin,2024,São Paulo Grand Prix,10.0,Brazil,1.7289999999999992,0.0,0.0,1.7439024390243902,12.268292682926829,0.0,13.333333333333334,1.7804878048780488,89.41595709930314,143,0.0,-0.06265791261153547,-0.1354618339459612,-0.10486933901296701,1.0032468849868443,1.0168152025650734,1.0300765756108168,23.775162162162164,74.0,143,-0.05103623264848587,-0.14471704047564138,-0.1904878178133381,-0.06102660020737815,-0.21093068135434903,1.0023695631604532,1.04145984438694,0.998466676371394,1.025337208062059,1.0022426602939396,0,-3.610753744305643,-0.32449336528270784,8.0,False,False,11.0
26691,1141,852,215,22,3,7,7,7,6.0,69,+42.056,7656486,69,8,1:21.828,189.573,1,TSU,RB F1 Team,2024,São Paulo Grand Prix,3.0,Brazil,1.5490000000000066,2.0,722.2305,0.9186046511627907,13.674418604651162,0.0,15.333333333333334,1.872093023255814,137.7186757751938,63,0.0,-0.23819255021538965,-0.12894971891778906,-0.2522511406302095,1.004687395980127,1.0163599716737695,1.002751598327207,24.083089552238807,67.0,63,0.006786099641103136,-0.1711599752837986,-0.3030480998419867,-0.1624485379305354,-0.3440037584281231,0.99952118178063,1.0183304183639972,0.9953542865713115,1.0180439741050225,0.9952736304701574,0,-2.915571740933214,0.11596421180495267,3.0,False,True,4.0
26685,1141,830,9,1,17,1,1,1,26.0,69,2:06:54.430,7614430,67,1,1:20.472,192.767,1,VER,Red Bull,2024,São Paulo Grand Prix,12.0,Brazil,0.4380000000000024,1.0,1409.303,11.005703422053232,7.520912547528517,13.666666666666666,3.6666666666666665,1.8935361216730038,61.374856590621036,185,0.0,0.5210084665235938,0.267048432890062,0.24733806970292058,1.0080394445031036,1.022197979782462,1.0119339783287757,23.627150684931507,73.0,185,0.13050124160132137,0.20664680149483408,0.4191410105919677,0.21575826819485663,0.3080239481210795,1.0118377038961897,1.049366480861876,1.006248745419215,1.0563373503020317,1.0350063380616232,0,0.07019496537871825,-1.4639934606346146,14.0,True,False,13.0
26699,1141,855,15,24,19,15,15,15,0.0,69,+1:19.649,7694079,65,15,1:23.058,186.765,1,ZHO,Sauber,2024,São Paulo Grand Prix,20.0,Brazil,3.341000000000008,4.0,351.00275,0.1875,14.796875,0.0,16.333333333333332,1.9375,89.44430416666667,44,0.0,-0.4621532580847539,-0.20970157308676676,-0.36970902842307873,0.9991669199483171,1.0091572323030877,0.9979300466276952,25.3803,80.0,44,-0.569301581607995,-0.2908763936008366,-0.3746928852467289,-0.34729287142341037,-0.09733051991762126,0.988872111522316,1.0163021411905477,0.9979182579367315,1.0167846385239514,1.0107120424313583,0,-4.764588654564648,-1.2434097144581293,13.0,False,False,2.0
26723,1142,848,3,23,17,\N,R,19,0.0,25,\N,\N,21,19,1:38.008,227.773,21,ALB,Williams,2024,Las Vegas Grand Prix,18.0,Las Vegas,1.01100000000001,1.0,22.012,1.635135135135135,13.02027027027027,0.0,17.666666666666668,1.1891891891891893,53.82679650900901,81,1.0,-0.2418920514433444,-0.18802907396496782,-0.17703115567257566,1.0064831948480912,1.0099483384572991,1.0044594304082535,25.624492753623187,69.0,81,-0.02817627156606065,-0.1280965769066928,0.009888538978791576,-0.07173516610756812,-0.2699249278189998,0.9980487105714249,1.0238827633593337,1.0080732907421246,1.0286224239025172,1.0367440896539428,0,-5.055121909929968,-1.6072782743283869,16.0,False,False,3.0
26715,1142,4,117,14,16,11,11,11,0.0,50,+1:09.195,4995164,39,10,1:36.553,231.205,1,ALO,Aston Martin,2024,Las Vegas Grand Prix,17.0,Las Vegas,1.2430000000000092,2.0,21.407,5.788029925187033,8.488778054862843,0.0,15.0,1.1645885286783042,48.78446354945969,377,1.0,-0.12084571702556683,-0.11724697160409465,-0.05349106192922379,1.00222217412868,1.0133171064450741,1.0022146972551198,24.60622972972973,74.0,377,-0.1105670782555098,-0.08780261703280966,-0.16389919952136367,-0.16572553758086947,-0.05662630868881995,0.9987534896657841,1.043546758889546,1.0037149307573632,1.022343177055597,1.0139953022929966,0,-3.9579800852884564,-1.8987190721149438,20.0,False,False,9.0
26722,1142,822,15,77,19,18,18,18,0.0,49,\N,\N,46,14,1:36.601,231.090,11,BOT,Sauber,2024,Las Vegas Grand Prix,19.0,Las Vegas,1.213000000000008,2.0,22.222,7.327868852459017,8.885245901639344,0.0,14.666666666666666,1.8319672131147542,87.40091618852459,218,1.0,-0.44398033509940954,-0.1807239302990403,-0.38184748801888707,1.0042540691465855,1.0123594108590874,1.0031882000173071,25.511569444444447,72.0,218,-0.07303176776348264,-0.2782353375770468,-0.23288209544947136,-0.28888188170398316,-0.20620185715484268,1.1087105865228393,1.0413356362074653,1.0049687550815232,1.0275185654051657,1.0161112673998869,0,-4.634247224676375,-0.9183105511195366,13.0,False,False,5.0
26718,1142,861,3,43,0,14,14,14,0.0,50,+1:15.172,5001141,37,15,1:36.867,230.456,1,COL,Williams,2024,Las Vegas Grand Prix,14.0,Las Vegas,1.4369999999999976,2.0,21.1955,0.8333333333333334,11.666666666666666,0.3333333333333333,13.0,1.1666666666666667,24.774,0,1.0,-0.2504343936069292,-0.04889650749227573,-0.062372942046692754,0.9972385574075395,1.027535427198849,1.0018508483067083,24.84385714285714,7.0,0,0.0,-0.08492573400484008,0.0,0.0,0.0,0.0,1.0039139776221946,0.0,0.0,0.0,0,-4.5110368262271585,-1.0440266353351104,14.0,False,False,0.0
26724,1142,842,214,10,3,\N,R,20,0.0,15,\N,\N,13,20,1:38.314,227.064,5,GAS,Alpine F1 Team,2024,Las Vegas Grand Prix,3.0,Las Vegas,0.35200000000000387,1.0,22.179,2.7152317880794703,11.271523178807946,5.333333333333333,8.333333333333334,1.6490066225165563,108.17600485651214,130,1.0,-0.36743345754723394,-0.10247506578054769,-0.08121597891148723,1.0024274282755048,1.0137608940207532,1.004175156272065,24.72114705882353,68.0,130,0.034977739721584716,-0.10311299245485635,-0.006148091198633973,-0.10157499528446758,-0.11294348600278428,1.1043200847329937,1.040055632007322,1.002227994530009,1.026262357397523,1.0121879381289576,0,-1.8366591313296332,0.7091143465066482,3.0,False,True,17.0
26706,1142,1,131,44,10,2,2,2,18.0,50,+7.313,4933282,41,2,1:35.480,233.803,1,HAM,Mercedes,2024,Las Vegas Grand Prix,10.0,Las Vegas,1.5250000000000057,2.0,21.211,13.570821529745043,5.0113314447592066,4.333333333333333,11.333333333333334,1.5580736543909348,59.163347828139756,332,1.0,0.33390743175689613,0.10518493569349976,0.25890181015187236,1.0004812147177458,1.0122577026157016,1.0035093478985668,23.612676056338028,71.0,332,-0.019720441656819028,0.1830960476941419,0.0417940508828818,0.19315171889595603,0.5403226392984859,1.0844338914379072,1.0418986807936692,0.9956414119673245,1.0197017923802993,1.0068145525148764,0,-0.3279751999491652,-0.8211315196339364,12.0,True,False,10.0
26712,1142,807,210,27,9,8,8,8,4.0,50,+59.808,4985777,48,12,1:36.585,231.129,1,HUL,Haas F1 Team,2024,Las Vegas Grand Prix,9.0,Las Vegas,0.75,2.0,21.6065,2.444933920704846,11.94273127753304,2.0,12.333333333333334,1.6784140969162995,46.378479368575626,203,1.0,-0.11369220864636374,-0.05059918510982009,-0.058976041908624835,1.0070293340734526,1.01666724240905,1.0012615126339175,26.06693827160494,81.0,203,-0.11347293127416191,-0.03316451686621075,-0.07402728260337223,-0.048213298294545855,-0.27963252536257005,1.0834485020754745,1.0390688198863396,1.0110817173739208,1.0224953156424335,1.0032049604984907,0,-4.228904645186263,-0.5262279897909576,9.0,False,False,1.0
26720,1142,859,215,30,14,16,16,16,0.0,50,+1:31.005,5016974,45,17,1:36.980,230.187,1,LAW,RB F1 Team,2024,Las Vegas Grand Prix,15.0,Las Vegas,1.9450000000000074,2.0,20.8455,0.75,11.875,1.3333333333333333,11.333333333333334,2.5,156.25614285714283,0,1.0,0.0,-0.024649416572872788,0.038218051232265224,0.0,1.002402520247036,1.005780315914817,26.754833333333334,18.0,0,-0.014959656808485189,0.0007349693815877214,-0.03631002091548178,-0.0002143017959418798,0.0,1.1382877927073538,1.0122688870757972,1.001553534323603,1.0044360804081336,0.0,0,-4.237726125607516,-1.8435846499172626,18.0,False,False,2.0
26708,1142,844,6,16,4,4,4,4,12.0,50,+14.283,4940252,40,3,1:35.674,233.329,1,LEC,Ferrari,2024,Las Vegas Grand Prix,4.0,Las Vegas,0.4140000000000015,2.0,21.457,9.027397260273972,7.6506849315068495,17.0,3.0,1.6369863013698631,95.14676152968036,103,1.0,0.38894549579017573,0.2639499281925585,0.3391204848105427,1.0019078666112484,1.0118621541308568,1.0041910455175667,24.40051515151515,66.0,103,0.003990641013804316,0.2456270066350259,0.03578568860880563,0.3179081042975378,0.2607516011939893,1.1231484516821038,1.035875809976766,1.0082290932985587,1.0028427842944967,0.9945160582822038,0,1.4835038369348847,0.8780041882174002,2.0,False,True,2.0
26716,1142,825,210,20,12,12,12,12,0.0,50,+1:09.803,4995772,49,11,1:36.557,231.196,1,MAG,Haas F1 Team,2024,Las Vegas Grand Prix,12.0,Las Vegas,0.9849999999999994,1.0,21.963,0.9375,13.807692307692308,2.0,12.333333333333334,1.5576923076923077,47.28186466346154,162,1.0,-0.2570475769274641,-0.09122636438851911,-0.03715866721668099,0.9977981420807074,1.009945864239645,1.0043684071256236,25.420424657534248,73.0,162,-0.10598569715005102,-0.05735602046957477,-0.3011883253528873,-0.12227770950836878,-0.2027441373177196,1.0052358033876443,1.0346039789379267,0.995733036502983,1.0267376916567876,1.0108756635327067,0,-4.2543985675488925,-1.547513263878367,15.0,False,False,3.0
26710,1142,846,1,4,6,6,6,6,9.0,50,+43.385,4969354,50,1,1:34.876,235.292,1,NOR,McLaren,2024,Las Vegas Grand Prix,6.0,Las Vegas,0.6960000000000122,3.0,20.973666666666666,7.312,7.904,12.666666666666666,4.0,1.824,121.67406173333333,103,1.0,0.43473339581558496,0.2716643012721871,0.25849551447581154,1.0054988427747078,1.0158464473076518,1.0057554203445884,24.66082894736842,76.0,103,0.060338741219896005,0.3036547405408212,0.37304476579972673,0.4457858938348497,0.31182552676962694,1.1152754642325475,1.0383398082324278,1.0111824347646272,1.031176974205834,1.0078609079874083,0,0.8706871234624567,-0.14596870829968636,7.0,False,False,1.0
